ema_fast,ema_slow,trend_threshold,use_macd,volume_filter,funding_z_cap,allow_short,total_return,annual_return,max_drawdown,sharpe,trades,long_trades,short_trades,exposure,abs_exposure,long_exposure,short_exposure,long_total_return,short_total_return,avg_bar_return_when_in_position,score
30,200,0.0,0,-999.0,1.5,1,1.0825116848884369,0.15814018640167649,-0.4743534218119829,0.587353208474649,561,327,234,0.09043893730967133,0.4691011235955056,0.27977003045258847,0.18933109314291716,4.556946391283355,-0.5038633532762745,8.611648818714109e-05,-0.04966886408058252
48,96,0.0,0,-999.0,1.5,1,1.2701747475015805,0.1783129017210776,-0.5251168270326867,0.6330026363875744,527,309,218,0.07844166754174105,0.4251811403969337,0.2518114039693374,0.17336973642759634,5.809067338219094,-0.5660528164890829,9.701472451947054e-05,-0.052595379975887015
12,120,0.0,0,-999.0,999.0,1,1.5033027900508955,0.20159266221610772,-0.575609873331594,0.6590875426630806,225,117,108,0.10054604641394518,0.5043578704189856,0.3024519584164654,0.20190591200252023,7.35390279991304,-0.6646530865634823,8.683270927547325e-05,-0.053257897316535234
20,120,0.0025,0,-999.0,1.5,1,1.1438564529458062,0.16488890764344766,-0.49826037051565475,0.6097544850414944,504,294,210,0.07815289299590465,0.39081696944240263,0.23448493121915362,0.15633203822324898,4.516420541660415,-0.49995635196350574,9.888345428302053e-05,-0.053753553362304994
48,120,0.0,0,-999.0,1.5,1,1.068882815981509,0.15661928684889848,-0.4797706077592353,0.5864731258889253,527,312,215,0.08327207812664077,0.4429801533130316,0.2631261157198362,0.17985403759319543,4.8593435212202305,-0.540429496679026,8.84996697754503e-05,-0.05394236073627291
48,60,0.0,0,-999.0,1.5,1,1.1591798651745617,0.16655053537276499,-0.50389859218873,0.6129428340767709,529,308,221,0.07820539745878399,0.3951223353985089,0.23666386642864642,0.15845846896986243,5.028333920408698,-0.5333501411875887,9.924421148858191e-05,-0.054751619017761474
48,60,0.0,0,-999.0,999.0,1,1.5155921852475878,0.20277094827132025,-0.581347341743039,0.6615242109241897,188,97,91,0.10107109104273863,0.49291189751128844,0.29699149427701355,0.19592040323427493,6.737837447093878,-0.6428468165573313,8.792926590451278e-05,-0.054826512053989786
48,200,0.0,0,-999.0,1.5,1,1.2363942255932119,0.17478273614451867,-0.5272747904860431,0.6186009612443759,559,329,230,0.09356295285099234,0.48724141552031924,0.2904021841856558,0.19683923133466344,4.873622932417952,-0.4964321864666814,8.768029216582571e-05,-0.057924611036284074
20,96,0.0,0,-999.0,999.0,1,1.4172722241636562,0.19321202842101926,-0.5781943250484978,0.6447496413615705,211,107,104,0.10083482095978158,0.49530085057229867,0.2980678357660401,0.19723301480625854,6.583978862729874,-0.6457923194820062,8.588482429666166e-05,-0.0636476520351511
48,200,0.01,0,-999.0,2.5,1,1.3877513755369777,0.19028127116102578,-0.5752763451282354,0.6470605003052168,251,163,88,0.09637194161503727,0.3999527459834086,0.24816234379922295,0.15179040218418566,3.473891176659274,-0.39490818842540476,0.00010245947695491686,-0.0650038763878311
