ema_fast,ema_slow,trend_threshold,use_macd,volume_filter,funding_z_cap,allow_short,total_return,annual_return,max_drawdown,sharpe,trades,exposure,abs_exposure,avg_bar_return_when_in_position,score
20,60,0.005,0,-999.0,1.5,0,2.3877756928967004,0.276602000273628,-0.2664404476063542,1.128243766300567,285,0.19809933844376773,0.19809933844376773,0.00020387855145041894,0.19979396478547928
30,200,0.005,0,-999.0,1.5,0,3.057391283841259,0.32352667855400097,-0.3756514018674404,1.1512229805288146,279,0.24369946445447863,0.24369946445447863,0.00019063265232724215,0.1932621266467215
30,60,0.0,0,-999.0,0.75,0,1.904599285921662,0.23788608680334855,-0.358662930231902,1.090204460059162,343,0.15318177045048828,0.15318177045048828,0.0002360801555349783,0.11306484469035566
30,60,0.0,1,-999.0,999.0,0,1.548278060122799,0.20588255727950933,-0.3136364803250413,1.0389841347202622,463,0.11860758164443978,0.11860758164443978,0.0002843173010242887,0.10101352385300177
12,120,0.0,0,-999.0,0.75,0,1.8918741563808488,0.23679879455365005,-0.38358198545632893,1.0714636892903142,352,0.16226504252861493,0.16226504252861493,0.00022371988291519586,0.0985809862900013
30,60,0.0025,1,-999.0,999.0,0,1.48735307561514,0.2000565121972515,-0.32273592497201664,1.0281379007306741,435,0.11204452378452169,0.11204452378452169,0.00029113249866861925,0.09009544474777689
12,96,0.0,1,-999.0,999.0,0,1.4787025755020355,0.19922006654886948,-0.3265007024149231,0.9985749264580646,478,0.12622072876194476,0.12622072876194476,0.00026381819053520537,0.08589846166431114
30,60,0.0,1,-999.0,1.5,0,1.1536447211620025,0.1659514113553564,-0.26485991629537364,0.9714924853849806,450,0.09253911582484511,0.09253911582484511,0.0003065725177387335,0.0820960774769186
12,96,0.0,0,-999.0,0.75,0,1.5541716617540717,0.20644021150875536,-0.3519053542600745,0.9914577378670936,347,0.1568045783891631,0.1568045783891631,0.00020846035464383157,0.08006042127207277
20,60,0.0,1,-999.0,999.0,0,1.429234408086152,0.19439145815127334,-0.3315742152941461,0.9936254789748538,457,0.11873884280163814,0.11873884280163814,0.00027263522947510983,0.07828562445294299
12,60,0.0,1,-999.0,999.0,0,1.417175610333266,0.1932024836468036,-0.330708828860244,0.9843736867837699,466,0.12191536280583849,0.12191536280583849,0.000265718582885729,0.07706675355587009
20,60,0.0025,1,-999.0,999.0,0,1.4199281701600506,0.1934742979904922,-0.33792707379619447,1.0026960085462868,429,0.11204452378452169,0.11204452378452169,0.0002838433837733829,0.07464556151970932
30,60,0.0025,0,-999.0,0.75,0,1.568228424493043,0.2077661232178052,-0.36967986204988545,0.9884322969705541,326,0.14556862333298332,0.14556862333298332,0.00022405056172646992,0.07234780704139017
12,96,0.0025,1,-999.0,999.0,0,1.4130987137445787,0.1927994362290708,-0.3401216179265345,0.9847115857319284,450,0.11931639189331093,0.11931639189331093,0.0002692454414483691,0.07197420655239997
20,200,0.005,0,-999.0,1.5,1,1.9856482029219502,0.24472324653187383,-0.43194719924859015,0.7685652317643654,460,0.08663236375091883,0.39073821274808357,0.00012102787770000105,0.06717790849579702
12,60,0.0025,1,-999.0,999.0,0,1.3480318842102794,0.18629193908694175,-0.33750011854234674,0.9685436265258429,436,0.11464349469704925,0.11464349469704925,0.0002715699083535255,0.06596906114206053
30,60,0.0025,1,-999.0,1.5,0,1.040629353027033,0.1534406670004762,-0.2685449961543198,0.9227269856278087,420,0.08744618292554868,0.08744618292554868,0.00030283962490256763,0.06530451820470673
