loss_streak_id,start,end,count,total_loss,worst_trade
193.0,2025-12-05 09:00:00+00:00,2025-12-05 16:00:00+00:00,1,-0.06093951178872763,-0.06093951178872763
117.0,2025-03-25 00:00:00+00:00,2025-03-25 04:00:00+00:00,1,-0.055015435405728175,-0.055015435405728175
78.0,2024-10-05 23:00:00+00:00,2024-10-06 14:00:00+00:00,1,-0.053164003654328565,-0.053164003654328565
3.0,2024-02-04 20:00:00+00:00,2024-02-05 00:00:00+00:00,1,-0.04626106802608793,-0.04626106802608793
126.0,2025-04-15 14:00:00+00:00,2025-04-16 01:00:00+00:00,1,-0.04038474393712531,-0.04038474393712531
23.0,2024-04-15 19:00:00+00:00,2024-04-16 19:00:00+00:00,1,-0.03883124360594801,-0.03883124360594801
124.0,2025-04-12 21:00:00+00:00,2025-04-13 02:00:00+00:00,1,-0.03742542037067401,-0.03742542037067401
40.0,2024-07-12 05:00:00+00:00,2024-07-12 09:00:00+00:00,1,-0.03650600109053787,-0.03650600109053787
164.0,2025-08-29 17:00:00+00:00,2025-08-29 21:00:00+00:00,1,-0.03594389750505806,-0.03594389750505806
37.0,2024-06-25 10:00:00+00:00,2024-06-25 14:00:00+00:00,1,-0.03532467064733131,-0.03532467064733131
121.0,2025-04-04 18:00:00+00:00,2025-04-04 22:00:00+00:00,1,-0.03411224564396304,-0.03411224564396304
50.0,2024-08-14 14:00:00+00:00,2024-08-15 08:00:00+00:00,1,-0.03334401009210064,-0.03334401009210064
199.0,2025-12-27 18:00:00+00:00,2025-12-27 22:00:00+00:00,1,-0.03148766788766783,-0.03148766788766783
223.0,2026-03-10 19:00:00+00:00,2026-03-11 05:00:00+00:00,1,-0.031218262228858627,-0.031218262228858627
90.0,2024-12-03 04:00:00+00:00,2024-12-03 08:00:00+00:00,1,-0.025409149835776825,-0.025409149835776825
8.0,2024-03-02 06:00:00+00:00,2024-03-02 13:00:00+00:00,1,-0.024771838689896488,-0.024771838689896488
42.0,2024-07-25 08:00:00+00:00,2024-07-25 12:00:00+00:00,1,-0.023434057005734362,-0.023434057005734362
41.0,2024-07-17 16:00:00+00:00,2024-07-17 20:00:00+00:00,1,-0.02284639940237527,-0.02284639940237527
79.0,2024-10-10 10:00:00+00:00,2024-10-11 01:00:00+00:00,1,-0.02189361902814175,-0.02189361902814175
28.0,2024-04-28 09:00:00+00:00,2024-04-28 15:00:00+00:00,1,-0.020283559614163678,-0.020283559614163678
182.0,2025-09-30 21:00:00+00:00,2025-10-01 06:00:00+00:00,1,-0.01887550833592318,-0.01887550833592318
11.0,2024-03-13 21:00:00+00:00,2024-03-14 01:00:00+00:00,1,-0.017409479830541714,-0.017409479830541714
58.0,2024-08-30 07:00:00+00:00,2024-08-30 12:00:00+00:00,1,-0.016732943316255862,-0.016732943316255862
156.0,2025-07-07 02:00:00+00:00,2025-07-07 06:00:00+00:00,1,-0.014167872909620734,-0.014167872909620734
116.0,2025-03-23 15:00:00+00:00,2025-03-24 00:00:00+00:00,1,-0.014113768032010615,-0.014113768032010615
186.0,2025-10-13 18:00:00+00:00,2025-10-14 01:00:00+00:00,1,-0.013353014737560724,-0.013353014737560724
92.0,2024-12-07 09:00:00+00:00,2024-12-08 01:00:00+00:00,1,-0.010479402390454244,-0.010479402390454244
190.0,2025-12-01 12:00:00+00:00,2025-12-01 16:00:00+00:00,1,-0.008479991959165203,-0.008479991959165203
141.0,2025-05-16 22:00:00+00:00,2025-05-17 02:00:00+00:00,1,-0.007493060225796251,-0.007493060225796251
21.0,2024-04-09 10:00:00+00:00,2024-04-09 14:00:00+00:00,1,-0.0068871377891519085,-0.0068871377891519085
9.0,2024-03-10 14:00:00+00:00,2024-03-10 18:00:00+00:00,1,-0.005899338561245209,-0.005899338561245209
25.0,2024-04-26 05:00:00+00:00,2024-04-26 09:00:00+00:00,1,-0.005420870910459806,-0.005420870910459806
207.0,2026-02-08 05:00:00+00:00,2026-02-09 00:00:00+00:00,1,-0.005350357867100995,-0.005350357867100995
97.0,2024-12-31 18:00:00+00:00,2025-01-01 22:00:00+00:00,1,-0.005302407523137992,-0.005302407523137992
145.0,2025-06-02 13:00:00+00:00,2025-06-02 23:00:00+00:00,1,-0.005143431245669356,-0.005143431245669356
112.0,2025-03-19 20:00:00+00:00,2025-03-20 00:00:00+00:00,1,-0.005043499375888161,-0.005043499375888161
51.0,2024-08-18 22:00:00+00:00,2024-08-19 03:00:00+00:00,1,-0.004996401701323169,-0.004996401701323169
140.0,2025-05-11 09:00:00+00:00,2025-05-11 13:00:00+00:00,1,-0.004919138675098977,-0.004919138675098977
127.0,2025-04-18 22:00:00+00:00,2025-04-19 02:00:00+00:00,1,-0.00484124864321638,-0.00484124864321638
20.0,2024-04-06 23:00:00+00:00,2024-04-07 03:00:00+00:00,1,-0.0030713217422423775,-0.0030713217422423775
29.0,2024-04-29 03:00:00+00:00,2024-04-30 03:00:00+00:00,1,-0.002068242396331024,-0.002068242396331024
71.0,2024-09-11 07:00:00+00:00,2024-09-11 11:00:00+00:00,1,-0.0018221952872561598,-0.0018221952872561598
73.0,2024-09-17 19:00:00+00:00,2024-09-17 23:00:00+00:00,1,-0.0015659708847251094,-0.0015659708847251094
86.0,2024-11-24 13:00:00+00:00,2024-11-24 17:00:00+00:00,1,-0.0015587724141910835,-0.0015587724141910835
198.0,2025-12-26 15:00:00+00:00,2025-12-26 19:00:00+00:00,1,-0.0010191006032857222,-0.0010191006032857222
55.0,2024-08-23 06:00:00+00:00,2024-08-23 16:00:00+00:00,1,-0.000559557806052976,-0.000559557806052976
72.0,2024-09-15 10:00:00+00:00,2024-09-15 14:00:00+00:00,1,-0.0005513726556693852,-0.0005513726556693852
129.0,2025-04-26 06:00:00+00:00,2025-04-26 10:00:00+00:00,1,-0.00045599151267381095,-0.00045599151267381095
183.0,2025-10-02 02:00:00+00:00,2025-10-02 09:00:00+00:00,1,-0.00033653746076380925,-0.00033653746076380925
19.0,2024-04-03 19:00:00+00:00,2024-04-03 23:00:00+00:00,1,-0.0001607545690330944,-0.0001607545690330944
