ema_fast,ema_slow,trend_threshold,use_macd,volume_filter,funding_z_cap,allow_short,total_return,annual_return,max_drawdown,sharpe,trades,long_trades,short_trades,exposure,abs_exposure,long_exposure,short_exposure,long_total_return,short_total_return,avg_bar_return_when_in_position,score
20,96,0.0025,0,-999.0,1.5,1,0.8499752597887504,0.1664954201313842,-0.49607865514009963,0.6056737277209219,409,221,188,0.04508223363453163,0.36901124618084896,0.20704673990769032,0.16196450627315867,2.7236055292218673,-0.39041020742309906,0.00010644981023910226,-0.051260221052619535
12,200,0.0,0,-999.0,999.0,1,1.1663913697102304,0.21352656116211421,-0.6023351994659425,0.6671597478953684,151,82,69,0.0647793018266918,0.5567509588506793,0.3107651303386856,0.24598582851199377,2.8385462643778125,-0.391350077596089,8.497827511804656e-05,-0.054283051176088615
12,60,0.01,0,-999.0,1.5,1,0.967218435303121,0.18457851053470375,-0.5451726049192377,0.6663364942981325,339,193,146,0.05343561073912761,0.263927712409803,0.1586816615744653,0.10524605083533771,2.43095570417308,-0.32068876305488336,0.00014239293989458027,-0.05469096721000847
30,200,0.0025,0,-999.0,1.5,1,0.7217131563721855,0.14570039654090605,-0.45929149634445277,0.5574125540096694,418,228,190,0.047780016901774684,0.4359357732561919,0.24185789507898328,0.19407787817720862,2.391002700682996,-0.37421822811660244,8.935500165315145e-05,-0.05607472393083686
20,60,0.01,0,-999.0,1.5,1,0.8803298563591253,0.17125778524742952,-0.518887554704039,0.6315736617140568,326,186,140,0.05411818240915296,0.2713059871286485,0.16271208476890073,0.10859390235974778,2.16190521918581,-0.30000828717556416,0.00013393578340555412,-0.05660730901888715
48,60,0.0,0,-999.0,1.5,1,0.7960449172041728,0.15788773337568962,-0.4889173688437193,0.5861609334494737,425,234,191,0.04404212442306442,0.3934538126503283,0.21874796853669634,0.17470584411363194,3.0461883273678643,-0.4509881002328271,9.903486245867558e-05,-0.05726290437369633
20,200,0.0,0,-999.0,999.0,1,1.1724346755940331,0.21437314169212085,-0.6121884701560447,0.6679118341818174,131,69,62,0.06526685301956706,0.5675745953325099,0.3164207241760385,0.2511538711564714,3.5004371946302673,-0.4845988023436525,8.349811947179021e-05,-0.05832550167681064
12,120,0.0025,0,-999.0,1.5,1,0.8799477628358567,0.17119819761374644,-0.5226204927469107,0.6144347788480673,421,226,195,0.04394461418448937,0.37632451407397777,0.21013456412923356,0.1661899499447442,3.3175882282077884,-0.46253967334212165,0.0001067380412324527,-0.059390309817305545
20,120,0.005,0,-999.0,1.5,1,0.9665291565814675,0.18447459077974426,-0.5594315996834771,0.642944443121002,370,206,164,0.04748748618604953,0.3558148605603588,0.20165117337320418,0.15416368718715465,2.846842183435702,-0.38487894602157147,0.00011403936657290656,-0.0630939869059442
20,96,0.0,0,-999.0,999.0,1,1.003324906229932,0.18998437222611875,-0.5781943250484978,0.6315547324503576,175,82,93,0.05870116362218033,0.49379184814405513,0.2762465058831177,0.21754534226093739,3.974357676123713,-0.5604334346481046,8.834506652301914e-05,-0.06753505367561224
