ema_fast,ema_slow,atr_stop,volume_filter,total_return,annual_return,max_drawdown,sharpe,trades,exposure,avg_bar_return_when_in_position,score
12,60,2.5,0.2,-0.2690251777742003,-0.06079187672628472,-0.4616550292111934,-0.37226866979355666,883,0.0416210295728368,0.0017836428970742467,-0.30278745142568814
12,60,3.0,0.2,-0.2690251777742003,-0.06079187672628472,-0.4616550292111934,-0.37226866979355666,883,0.0416210295728368,0.0017836428970742467,-0.30278745142568814
12,60,1.5,0.2,-0.2690251777742003,-0.06079187672628472,-0.4616550292111934,-0.37226866979355666,883,0.0416210295728368,0.0017836428970742467,-0.30278745142568814
12,60,2.0,0.2,-0.2690251777742003,-0.06079187672628472,-0.4616550292111934,-0.37226866979355666,883,0.0416210295728368,0.0017836428970742467,-0.30278745142568814
20,48,1.5,0.2,-0.26897088016927384,-0.06077791450394732,-0.4737442435272339,-0.3753754851183349,860,0.040297553851770716,0.0018407236203437333,-0.3089113008211143
20,48,2.0,0.2,-0.26897088016927384,-0.06077791450394732,-0.4737442435272339,-0.3753754851183349,860,0.040297553851770716,0.0018407236203437333,-0.3089113008211143
20,48,2.5,0.2,-0.26897088016927384,-0.06077791450394732,-0.4737442435272339,-0.3753754851183349,860,0.040297553851770716,0.0018407236203437333,-0.3089113008211143
20,48,3.0,0.2,-0.26897088016927384,-0.06077791450394732,-0.4737442435272339,-0.3753754851183349,860,0.040297553851770716,0.0018407236203437333,-0.3089113008211143
12,96,2.5,0.2,-0.3018832950783289,-0.0693974755494825,-0.45750448925977616,-0.4292831789358098,906,0.0426022270901789,0.0017373270836759291,-0.31102821554744486
12,96,2.0,0.2,-0.3018832950783289,-0.0693974755494825,-0.45750448925977616,-0.4292831789358098,906,0.0426022270901789,0.0017373270836759291,-0.31102821554744486
12,96,3.0,0.2,-0.3018832950783289,-0.0693974755494825,-0.45750448925977616,-0.4292831789358098,906,0.0426022270901789,0.0017373270836759291,-0.31102821554744486
12,96,1.5,0.2,-0.3018832950783289,-0.0693974755494825,-0.45750448925977616,-0.4292831789358098,906,0.0426022270901789,0.0017373270836759291,-0.31102821554744486
30,96,2.5,0.2,-0.28228266453345596,-0.06422604213023064,-0.4725034047572946,-0.3888076411604855,896,0.042008944870390655,0.0017595035712774736,-0.3121419737436925
30,96,2.0,0.2,-0.28228266453345596,-0.06422604213023064,-0.4725034047572946,-0.3888076411604855,896,0.042008944870390655,0.0017595035712774736,-0.3121419737436925
30,96,3.0,0.2,-0.28228266453345596,-0.06422604213023064,-0.4725034047572946,-0.3888076411604855,896,0.042008944870390655,0.0017595035712774736,-0.3121419737436925
30,96,1.5,0.2,-0.28228266453345596,-0.06422604213023064,-0.4725034047572946,-0.3888076411604855,896,0.042008944870390655,0.0017595035712774736,-0.3121419737436925
20,60,2.0,0.2,-0.28586122134712855,-0.06516170745743699,-0.48583908696352907,-0.40835990592551585,861,0.040343190945600585,0.0018409207090748544,-0.32033204811696697
20,60,1.5,0.2,-0.28586122134712855,-0.06516170745743699,-0.48583908696352907,-0.40835990592551585,861,0.040343190945600585,0.0018409207090748544,-0.32033204811696697
20,60,3.0,0.2,-0.28586122134712855,-0.06516170745743699,-0.48583908696352907,-0.40835990592551585,861,0.040343190945600585,0.0018409207090748544,-0.32033204811696697
20,60,2.5,0.2,-0.28586122134712855,-0.06516170745743699,-0.48583908696352907,-0.40835990592551585,861,0.040343190945600585,0.0018409207090748544,-0.32033204811696697
20,96,3.0,0.2,-0.31637832219134243,-0.07329706776272149,-0.4801921129967376,-0.458597472813082,886,0.041757940854326395,0.0017727224018022844,-0.32715104844548276
20,96,2.5,0.2,-0.31637832219134243,-0.07329706776272149,-0.4801921129967376,-0.458597472813082,886,0.041757940854326395,0.0017727224018022844,-0.32715104844548276
20,96,2.0,0.2,-0.31637832219134243,-0.07329706776272149,-0.4801921129967376,-0.458597472813082,886,0.041757940854326395,0.0017727224018022844,-0.32715104844548276
20,96,1.5,0.2,-0.31637832219134243,-0.07329706776272149,-0.4801921129967376,-0.458597472813082,886,0.041757940854326395,0.0017727224018022844,-0.32715104844548276
