ema_fast,ema_slow,trend_threshold,use_macd,volume_filter,funding_z_cap,allow_short,total_return,annual_return,max_drawdown,sharpe,trades,exposure,abs_exposure,avg_bar_return_when_in_position,score
20,60,0.005,0,-999.0,999.0,1,2.8757048022043343,0.3114469704781404,-0.7207947807655872,0.8433038466386591,231,0.11126212557296664,0.4107504530433856,0.00013957772106500108,-0.006785227572720251
48,96,0.0025,0,-999.0,1.5,0,1.529903762726366,0.20413732878136726,-0.500273961881817,0.7315996669531867,313,0.25,0.25,0.00015459464992654542,-0.009419668811881936
20,60,0.005,0,-999.0,1.5,0,1.8151773393385269,0.23016319051734202,-0.5627059790832605,0.8306857775069942,305,0.20778701630956187,0.20778701630956187,0.0001912190582410332,-0.009655510148938506
20,200,0.0025,0,-999.0,999.0,1,2.4947802574072786,0.28457189471710165,-0.6678564364238453,0.7781040164433247,145,0.13162242831254664,0.5574832107451231,0.00010454603001653067,-0.010451122672654758
20,96,0.0,0,-999.0,1.5,0,2.1020490297580046,0.2542874610183232,-0.6165539145607,0.8402224479662702,330,0.2406459865685961,0.2406459865685961,0.00018446816703230663,-0.011978373863713247
20,200,0.0,0,-999.0,1.5,1,2.1876467530337993,0.2611391449273659,-0.623290402626521,0.7557435261626313,563,0.09913655260633195,0.4686600575631596,0.00012247258529513627,-0.012718880077763048
20,60,0.0025,0,-999.0,999.0,1,2.6239960515622465,0.29394001686117877,-0.6955379579516456,0.8118603329425564,242,0.10798422343033792,0.43060441317556764,0.00013056469725395448,-0.013235945467516226
12,200,0.0,0,-999.0,0.75,0,1.1076397366858055,0.1609235769263957,-0.4141339723925428,0.6553982933976179,399,0.18055111395373627,0.18055111395373627,0.0001815686117090541,-0.013373494599994804
20,200,0.0,0,-999.0,0.75,1,1.3079253686495491,0.18220858444196564,-0.45910838699278955,0.6475595478727703,683,0.07163415414134953,0.29565078349856094,0.00014904955469749768,-0.014967631660790626
20,200,0.005,0,-999.0,999.0,1,2.4727883251600966,0.2829499911417692,-0.6758353375314168,0.7776506258552882,138,0.1341541413495363,0.5319795330988167,0.00010801780701884495,-0.016085146331174756
30,200,0.005,1,-999.0,999.0,0,0.7675400017829308,0.12074739076025143,-0.33262325534886494,0.5741331429333386,534,0.15192943183029528,0.15192943183029528,0.00018567635413256395,-0.016857579767514112
20,200,0.005,1,-999.0,1.5,0,0.8151757084627467,0.12672829972066757,-0.35234793627931127,0.6493336710084031,517,0.11752478413815158,0.11752478413815158,0.0002292949871174886,-0.016978984868567908
